		25ns master table: /dev/CMSSW_7_4_0/HLT/V212																																				
		HLT_HT500_DisplacedDijet40_Inclusive_v2	EXO		yes	CMSHLT-196	L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200	1	1			0	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, menu: 7e33, rate: 7 Hz, type: Signal, description: ht500 + 2 jets pt > 40 with at most 2 prompt tracks
		HLT_HT550_DisplacedDijet40_Inclusive_v2	EXO		yes	CMSHLT-196	L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_HTT200	1	1			0	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, menu: 7e33, rate: 3 Hz, type: Backup, description: ht550 + 2 jets pt > 40 with at most 2 prompt tracks
		HLT_HT650_DisplacedDijet80_Inclusive_v2	EXO		yes	CMSHLT-168	L1_HTT150 OR L1_HTT175 OR L1_HTT200	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, rate: 3.5 Hz 1.4E34, type: Signal , description: HT > 650 and 2 central Jets pt 80 with at most 2 prompt tracks
		HLT_HT750_DisplacedDijet80_Inclusive_v2	EXO		yes	CMSHLT-168	L1_HTT150 OR L1_HTT175 OR L1_HTT200	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, rate: 2.1 Hz 1.4E34, type: Signal Backup, description: HT > 750 and 2 central Jets pt 80 with at most 2 prompt tracks
		HLT_IsoMu16_eta2p1_CaloMET30_LooseIsoPFTau50_Trk30_eta2p1_v2	Taus, Higgs H2taus	25ns, 50ns,	yes	CMSHLT-160, mod. CMSHLT-272, CMSHLT-335	L1_Mu14er_ETM30	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: HIG, TAU. EXO, rate: in shadow of unprescaled IsoMu16+CaloMET30 path, 4Hz at 1.4e34, type: monitoring, description: Trigger to monitor tau in tau+MET trigger with Z->tau,tau->mu+tau+MET events
		HLT_IsoMu16_eta2p1_CaloMET30_v2	Taus, Higgs H2taus	25ns, 50ns,	yes	CMSHLT-160, mod. CMSHLT-272, CMSHLT-335	L1_Mu14er_ETM30	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: HIG, TAU, rate: 40Hz at 1.4e34, type: control, description: Trigger with an Isolated Muon, seeded by L1_Mu_ETM. Used for estimation of eficciency of HLT & offline PFTau using Z->mu+tau events., Note: Version without CaloMET at HLT has rate ~2.5Hz higher
		HLT_IsoMu17_eta2p1_LooseIsoPFTau20_v2	Taus, Higgs H2taus	25ns, 50ns,	yes	CMSHLT-65, mod. CMSHLT-73, CMSHLT-272, CMSHLT-335	L1_Mu16er_TauJet20er	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Hig,Tau, rate: 12, type: signal, description: Trigger with an Isolated Muon and Loose Iso PFTau
		HLT_IsoMu17_eta2p1_MediumIsoPFTau40_Trk1_eta2p1_Reg_v2	Taus, Higgs H2taus	25ns, 50ns,	yes	CMSHLT-160, mod. CMSHLT-272, CMSHLT-335	L1_Mu16er_IsoTau36er	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: TAU, HIG, rate: 1.8Hz at 1.4e34, type: monitor, description: Trigger with an Isolated Muon and Medium Iso PFTau (reg tracking for PFTaus). Path to monitor PFTau for DoubleTau trigger with Z->mu+tau events.
		HLT_IsoMu24_eta2p1_CentralPFJet30_BTagCSV07_v2	Top	25ns, 50ns,	yes	CMSHLT-193, mod. CMSHLT-272, CMSHLT-335, CMSHLT-405	L1_SingleMu20er	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		TOP PAG, single-top subgroup, (Backup) signal trigger
		HLT_IsoMu24_eta2p1_LooseIsoPFTau20_v2	Taus, Higgs H2taus	25ns, 50ns,	yes	CMSHLT-160, mod. CMSHLT-272, CMSHLT-335	L1_SingleMu20er	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: TAU, HIG, rate: In shadow of unprescaled IsoMu24_eta2p1, 12Hz at 1.4e34, type: signal, description: Trigger with an Isolated Muon and Loose Iso PFTau. The muon leg of the trigger identical to the single muon path; seeded by single Mu seed.
		HLT_IsoMu24_eta2p1_TriCentralPFJet30_v2	Top	25ns, 50ns,	yes	CMSHLT-193, mod. CMSHLT-272, CMSHLT-335	L1_SingleMu20er	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Top
		HLT_IsoMu24_eta2p1_TriCentralPFJet50_40_30_v2	Top	25ns, 50ns,	yes	CMSHLT-193, mod. CMSHLT-272, CMSHLT-335	L1_SingleMu20er	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		TOP PAG, single-top subgroup, (Backup) signal trigger
		HLT_IsoMu24_eta2p1_v2	Top, SMP, Higgs, Taus, B2G	25ns, 50ns,	yes	CMSHLT-125, mod. CMSHLT-162, CMSHLT-272, CMSHLT-335	L1_SingleMu20er	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_IsoMu27_v2	SMP, Higgs	25ns, 50ns,	yes	CMSHLT-153, mod. CMSHLT-240, CMSHLT-272, CMSHLT-335	L1_SingleMu25	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: SMP, rate: +12 Hz on HLT_IsoMu24_eta2p1_IterTrk02, type: signal, description: single muon trigger without eta restriction based on L1_SingleMu25
		HLT_IsoTkMu24_eta2p1_v2	SMP, Higgs,Top	25ns, 50ns,	yes	CMSHLT-125, mod. CMSHLT-162, CMSHLT-272, CMSHLT-335	L1_SingleMu20er	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: SMP, muon, rate: 15% higher than Mu24_eta2p1 (to be keep prescaled at ~0.5-1 Hz), type: background, description: extension of Mu24_eta2p1 up to full eta range
		HLT_IsoTkMu27_v2	SMP, Higgs	25ns, 50ns,	yes	CMSHLT-153, mod. CMSHLT-240, CMSHLT-272, CMSHLT-335	L1_SingleMu25	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: SMP, rate: +12 Hz on HLT_IsoTkMu24_eta2p1_IterTrk02, type: signal, description: single muon trigger without eta restriction based on L1_SingleMu25
		HLT_L1_TripleJet_VBF_v2	Higgs Hbb	25ns, 50ns,	yes	CMSHLT-128	L1_TripleJet_92_76_64_VBF	1	1			10000	5000	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: HIG (Hbb)
		HLT_L1Tech_DT_GlobalOR_v2		25ns, 50ns, LowPU	yes	CMSHLT-261 (for commissioning)	20	1	1			0	0	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L1Tech_HBHEHO_totalOR_v2		25ns, 50ns, LowPU	yes	CMSHLT-306	11 OR 12	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L1Tech_HCAL_HF_single_channel_v2		25ns, 50ns, LowPU	yes	CMSHLT-306	8	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L1Tech5_BPTX_PlusOnly_v1		LowPU	yes	CMSHLT-237 (for low PU runs)	5	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L1Tech6_BPTX_MinusOnly_v1		LowPU	yes	CMSHLT-237 (for low PU runs)	6	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L1Tech62_CASTORJet_v2		LowPU	yes	CMSHLT-260 (for low PU runs)	62	1	1			0	0	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L1Tech63_CASTORHaloMuon_v2		LowPU	yes	CMSHLT-260 (for low PU runs)	63	1	1			0	0	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L1Tech7_NoBPTX_v1		LowPU	yes	CMSHLT-237 (for low PU runs)	7	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L1TOTEM0_RomanPotsAND_v1		LowPU	yes	CMSHLT-237 (for low PU runs)	L1_TOTEM_0	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L1TOTEM1_MinBias_v1		LowPU	yes	CMSHLT-237 (for low PU runs)	L1_TOTEM_1	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L1TOTEM3_ZeroBias_v1		LowPU	yes	CMSHLT-237 (for low PU runs)	L1_TOTEM_3	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L2DoubleMu23_NoVertex_v2	EXO (long-lived)	25ns, 50ns,	yes	CMSHLT-103	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			200	100	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L2DoubleMu28_NoVertex_2Cha_Angle2p5_Mass10_v2	EXO (long-lived)	25ns, 50ns,	yes	CMSHLT-103	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, expected rate: 3.3 Hz, type: signal, description: at least 2 L2 28 GeV muons with no vertex constraint, at least 2 muon chambers, 3D angle less than 2.5, and invariant mass at least 10
		HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5_Mass10_v2	EXO (long-lived)	25ns, 50ns,	yes	CMSHLT-103	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, expected rate: 1.6 Hz, type: backup, description: at least 2 L2 28 GeV muons with no vertex constraint, at least 2 muon chambers, 3D angle less than 2.5, and invariant mass at least 10
		HLT_L2Mu10_NoVertex_NoBPTX_v2	EXO (no bptx)	25ns, 50ns,	yes	CMSHLT-87, mod. CMSHLT-242	L1_SingleMu6_NotBptxOR	1	1			100	100	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, rate: 0.2 Hz, type: control, description: L2, 10 GeV muon with no update at vertex; not firing in time with bunch crossing
		HLT_L2Mu10_NoVertex_NoBPTX3BX_NoHalo_v2	EXO (no bptx)	25ns, 50ns,	yes	CMSHLT-87, mod. CMSHLT-242	L1_SingleMu6_NotBptxOR	1	1			100	100	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_L2Mu35_NoVertex_3Sta_NoBPTX3BX_NoHalo_v2	EXO (no bptx)	25ns, 50ns,	yes	CMSHLT-87, mod. CMSHLT-242	L1_SingleMu6_NotBptxOR	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, rate: 2.3 Hz, type: signal, description: L2, 35 GeV muon with no update at vertex and 3 stations; not firing in time with +/-1 bunch crossing; veto on L1_SingleMuBeamHalo
		HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_NoHalo_v2	EXO (no bptx)	25ns, 50ns,	yes	CMSHLT-87, mod. CMSHLT-242	L1_SingleMu6_NotBptxOR	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, rate: 2.3 Hz, type: signal, description: L2, 40 GeV muon with no update at vertex and 3 stations; not firing in time with +/-1 bunch crossing; veto on L1_SingleMuBeamHalo
		HLT_LooseIsoPFTau50_Trk30_eta2p1_MET120_v2	Taus, Higgs H2taus	25ns, 50ns,	yes	CMSHLT-99	L1_ETM70 OR L1_ETM60_NotJet52WdPhi2	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: HIG, TAU. EXO, rate: , 6.3Hz at 1.4e34, type: signal, description: Tau in tau+MET trigger for H+/W'->tau,nu searches
		HLT_LooseIsoPFTau50_Trk30_eta2p1_MET80_v2	Tau, HIG	25ns, 50ns,	yes	CMSHLT-226 (only for 7e33)	L1_ETM50 OR L1_ETM70 OR L1_ETM60_NotJet52WdPhi2	1	1			0	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: HIG, TAU. EXO, rate: ~8Hz at 7e33, type: signal, description: Tau in tau+MET trigger for H+/W'->tau,nu searches
		HLT_MET250_v1	Hotline	25ns, 50ns,	yes	CMSHLT-312	L1_ETM60 OR L1_ETM70	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_MET300_v1	Hotline	25ns, 50ns,	yes	CMSHLT-312	L1_ETM60 OR L1_ETM70	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_MET75_IsoTrk50_v2	EXO	25ns, 50ns,	yes	CMSHLT-130	L1_ETM60 OR L1_ETM70	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group : EXO-Disappearing Tracks, rate : 5 Hz, type : signal, approval : https://indico.cern.ch/event/338610/contribution/2/material/slides/0.pdf, description : requires hltMet of 75 and a high pt isolated track
		HLT_MET90_IsoTrk50_v2	EXO	25ns, 50ns,	yes	CMSHLT-130	L1_ETM60 OR L1_ETM70	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group : EXO-Disappearing Tracks, type : backup, approval : https://indico.cern.ch/event/338610/contribution/2/material/slides/0.pdf, description : requires hltMet of 90 and a high pt isolated track
		HLT_MonoCentralPFJet80_PFMETNoMu120_NoiseCleaned_PFMHTNoMu120_IDTight_v2	EXO	25ns, 50ns,	yes	CMSHLT-277	L1_ETM70 OR L1_ETM60_NotJet52WdPhi2 OR L1_DoubleJetC56_ETM60 OR L1_ETM60 OR L1_ETM50	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Exotica (monojet), type: backup, menu: 1.4e34, description: Monojet trigger which looks for highPT central jet and high PFMETNoMu, PFMHTNoMu. Noise cleanings from JetMET are included.
		HLT_MonoCentralPFJet80_PFMETNoMu90_NoiseCleaned_PFMHTNoMu90_IDTight_v2	EXO	25ns, 50ns,	yes	CMSHLT-277	L1_ETM70 OR L1_ETM60_NotJet52WdPhi2 OR L1_DoubleJetC56_ETM60 OR L1_ETM60 OR L1_ETM50	1	1			0	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, rate: 7 Hz pure, type: signal, description: PFHT > 650 GeV, wide dijets > 950 GeV
		HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v2	SUSY	25ns, 50ns,	yes	CMSHLT-317	L1_Mu6_HTT150	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_Mu12_Photon25_CaloIdL_L1ISO_v2	Higgs	25ns, 50ns,	yes	CMSHLT-134	L1_Mu5_IsoEG18	1	1			1000	500	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		- group: EXO,DisplacedSUSY, - rate: 3.47 Hz( 25ns,PU20, 13TeV MC), - type: backup, - approval: https://indico.cern.ch/event/336052/contribution/4/material/slides/0.pdf, - description: MuEG HLT path for DisplacedSUSY, which is searching for muon-electron pair with large impact parameters for both leptons. Vertex constraints have been removed.
		HLT_Mu12_Photon25_CaloIdL_L1OR_v2	Higgs	25ns, 50ns,	yes	CMSHLT-134	L1_Mu5_EG20 OR L1_Mu20_EG10	1	1			20	10	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		- group: EXO,DisplacedSUSY, - rate: 3.47 Hz( 25ns,PU20, 13TeV MC), - type: backup, - approval: https://indico.cern.ch/event/336052/contribution/4/material/slides/0.pdf, - description: MuEG HLT path for DisplacedSUSY, which is searching for muon-electron pair with large impact parameters for both leptons. Vertex constraints have been removed.
		HLT_Mu12_Photon25_CaloIdL_v2	Higgs	25ns, 50ns,	yes	CMSHLT-182	L1_Mu5_EG20 OR L1_Mu20_EG10	1	1			10000	5000	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		- group: EXO,DisplacedSUSY, - rate: 3.47 Hz( 25ns,PU20, 13TeV MC), - type: backup, - approval: https://indico.cern.ch/event/336052/contribution/4/material/slides/0.pdf, - description: MuEG HLT path for DisplacedSUSY, which is searching for muon-electron pair with large impact parameters for both leptons. Vertex constraints have been removed.
		HLT_Mu14er_PFMET100_NoiseCleaned_v1	SUSY	25ns, 50ns,	yes	CMSHLT-152, mod CMSHLT-356	L1_Mu14er_ETM30	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group : JME, rate : 47% of old HLT_PFMET180, type : signal, approval : https://indico.cern.ch/event/305875/contribution/1/3/material/slides/0.pdf, description : Like HLT_PFMET180, but with HBHE+JetID noise cleaning.
		HLT_Mu16_eta2p1_CaloMET30_v2	Taus, Higgs H2taus	25ns, 50ns,	yes	CMSHLT-160	L1_Mu14er_ETM30	1	1			220	110	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: HIG, TAU, rate: 340Hz at 1.4e34 => to be prescaled to ~1.5Hz, type: control, description: Trigger with a non-isolated Muon, seeded by L1_Mu_ETM. Used for estimation of eficciency of HLT & offline PFTau using Z->mu+tau events., Note: version with caloMET at HLT
		HLT_Mu16_TkMu0_dEta18_Onia_v2	BPH, SMP	25ns, 50ns,	yes	CMSHLT-211 (only for 7e33)	L1_SingleMu14er OR L1_SingleMu16	1000	1			0	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		- group: BPH, - exp pure rate at 7E33: 4 Hz, - type: signal, - description: Quarkonia
		HLT_Mu16_TkMu0_dEta18_Phi_v2	BPH	25ns, 50ns,	yes	CMSHLT-211 (only for 7e33)	L1_SingleMu14er OR L1_SingleMu16	1000	1			0	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		- group: BPH, - exp rate at 7E33: 21.5 Hz, - type: signal, - description: Quarkonia
		HLT_Mu17_Mu8_DZ_v2	Top, Higgs, SMP	25ns, 50ns,	yes	CMSHLT-162	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			50	50	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Muon
		HLT_Mu17_Mu8_SameSign_DPhi_v2	Higgs	25ns, 50ns,	yes	CMHSLT-163	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Higgs
		HLT_Mu17_Mu8_SameSign_v2	Higgs, B2G	25ns, 50ns,	yes	CMHSLT-163	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Higgs
		HLT_Mu17_Photon30_CaloIdL_L1ISO_v2	Higgs	25ns, 50ns,	yes	CMSHLT-182	L1_Mu5_IsoEG18	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		- group: EXO,DisplacedSUSY, - rate: 3.47 Hz( 25ns,PU20, 13TeV MC), - type: backup, - approval: https://indico.cern.ch/event/336052/contribution/4/material/slides/0.pdf, - description: MuEG HLT path for DisplacedSUSY, which is searching for muon-electron pair with large impact parameters for both leptons. Vertex constraints have been removed.
		HLT_Mu17_Photon35_CaloIdL_L1ISO_v2	Higgs	25ns, 50ns,	yes	CMSHLT-182	L1_Mu5_IsoEG18	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		- group: EXO,DisplacedSUSY, - rate: 3.47 Hz( 25ns,PU20, 13TeV MC), - type: backup, - approval: https://indico.cern.ch/event/336052/contribution/4/material/slides/0.pdf, - description: MuEG HLT path for DisplacedSUSY, which is searching for muon-electron pair with large impact parameters for both leptons. Vertex constraints have been removed.
		HLT_Mu17_TkMu8_DZ_v2	Top, Higgs, SMP	25ns, 50ns,	yes	CMSHLT-162	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			50	50	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Muon
		HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ_v2	Top, Higgs, SMP, B2G	25ns, 50ns,	yes	CMSHLT-162	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Muon
		HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v2	Muon, SMP	25ns, 50ns,	yes	CMSHLT-64, updated by CMSHLT-86, CMSHLT-162	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			50	50	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Muon
		HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_DZ_v2	Top, Higgs, SMP, B2G	25ns, 50ns,	yes	CMSHLT-162	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Muon
		HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_v2	Muon, SMP	25ns, 50ns,	yes	CMSHLT-64, updated by CMSHLT-86, CMSHLT-162	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5	1	1			50	50	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: Muon
		HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v2	Higgs,Top, SMP	25ns, 50ns,	yes	CMSHLT-147, mod CMSHLT-331	L1_Mu20_EG10	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group : HIG, type : signal, description : muon-electron path with isolation, designed for H->WW and H->ZZ*->2e2mu
		HLT_Mu23NoFiltersNoVtx_Photon23_CaloIdL_v2	EXO(long-lived)	25ns, 50ns,	yes	CMSHLT-310	L1_Mu5_EG20	1	1			40	20	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		Group: EXO, Rate: Prescaled to 0.1Hz, Control path of HLT_Mu38NoFiltersNoVtx_Photon38_CaloidL_v1
		HLT_Mu24_eta2p1_v2	SMP	25ns, 50ns,	yes	CMSHLT-153	L1_SingleMu20er	1	1			700	350	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_Mu25_TkMu0_dEta18_Onia_v2	BPH, SMP	25ns, 50ns,	yes	CMSHLT-82	L1_SingleMu16 OR L1_SingleMu20er OR L1_SingleMu25	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		- group: BPH
		HLT_Mu27_TkMu8_v2	EXO,B2G (double mu)	25ns, 50ns,	yes	CMSHLT-195	L1_SingleMu16 OR L1_SingleMu25	1	1			50	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		Group: EXO, Rate: < 1 Hz, Type: Control, Description: Path that selects one global muon and one tracker muon., For boosted dimuon topologies. This one is prescaled.
		HLT_Mu27_v2	SMP	25ns, 50ns,	yes	CMSHLT-153	L1_SingleMu25	1	1			500	250	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: SMP, rate: PS to 1 Hz, type: control, description: prescaled non-iso trigger for iso and fake studies
		HLT_Mu28NoFiltersNoVtx_CentralCaloJet40_v2	EXO (long-lived)	25ns, 50ns,	yes	CMSHLT-310	L1_SingleMu16 OR L1_SingleMu25	1	1			600	300	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		
		HLT_Mu28NoFiltersNoVtx_DisplacedJet40_Loose_v2	EXO (long-lived)	25ns, 50ns,	yes	CMSHLT-310	L1_SingleMu16 OR L1_SingleMu25	1	1			140	70	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		Group: EXO, A path which requires one displaced muon(dxy > 0.01cm) and one loose displaced jet(at most 2 prompt jet with dxy<0.2), It is a control patt which has lower pt threshold and looset displaced requrement., Rates:0.1Hz prescaled.
		HLT_Mu28NoFiltersNoVtxDisplaced_Photon28_CaloIdL_v2	EXO (long-lived)	25ns, 50ns,	yes	CMSHLT-140	L1_Mu5_EG20	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		- group: EXO,DisplacedSUSY, - rate: 1.48 Hz( 25ns,PU40, 13TeV MC), - type: backup, - approval: https://indico.cern.ch/event/336052/contribution/4/material/slides/0.pdf, - description: MuEG HLT path for DisplacedSUSY, which is searching for muon-electron pair with large impact parameters for both leptons. Vertex constraints have been removed.
		HLT_Mu30_Ele30_CaloIdL_GsfTrkIdVL_v2	EXO ,B2G	25ns, 50ns,	yes	CMSHLT-139	L1_SingleMu16 OR L1_SingleMu25	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, rate: 5.7+/-1.6 Hz 13 TeV MC at 40bx25 (1.4E34), 0.5Hz in 8 TeV data, type: signal, control, approval: https://indico.cern.ch/event/338306/contribution/21/material/slides/0.pdf, https://indico.cern.ch/event/339419/contribution/8/material/slides/1.pdf, description: a trigger designed to select e-mu events for the Z'->ee analysis as well as having a non-isolated e-mu trigger for other exo searches. It is unseeded by EG. It should be identical to Mu40 (or whatever it ends up being) on the muon side and identical to the unseeded leg of HLT_DoubleEle33_CaloIdL_GsfTrkIdVL (with Et=30 and nr cands =1 of course).
		HLT_Mu30_TkMu11_v2	EXO (double mu), B2G	25ns, 50ns,	yes	CMSHLT-84 updated by CMSHLT-195	L1_SingleMu16 OR L1_SingleMu25	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		Group: EXO, Rate: 25 Hz (1.4E34, 25ns), Type: Signal, Description: Path that selects one global muon and one tracker muon., For boosted dimuon topologies.
		HLT_Mu300_v1	EXO	25ns, 50ns,	yes	CMSHLT-312	L1_SingleMu16 OR L1_SingleMu25	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		group: EXO, SMP, muon, rate: 15% higher than Mu40_eta2p1, type: signal, description: extension of Mu40_eta2p1 up to full eta range
		HLT_Mu33NoFiltersNoVtxDisplaced_DisplacedJet50_Loose_v2	EXO (long-lived)	25ns, 50ns,	yes	CMSHLT-310	L1_SingleMu16 OR L1_SingleMu25	1	1			1	1	#REF!	#REF!			ms		±		Hz		±		Hz		ms		±		Hz		±		Hz		Group: EXO, A path which requires one displaced muon(dxy > 0.01cm) and one loose displaced jet(at most 2 prompt jet with dxy<0.2), Rate:2.0Hz
